customer_id,gender,senior_citizen,partner,dependents,tenure_months,internet_service,contract,monthly_charges,total_charges,payment_method,paperless_billing,tech_support,device_protection,churn
CUST102179,Male,0,Yes,No,24,No,Month-to-month,75.67,1873.52,Bank transfer,Yes,Yes,No,No
CUST102180,Female,0,Yes,No,26,Fiber optic,One year,120.21,3072.63,Credit card,Yes,No internet,No,No
CUST102181,Male,0,No,Yes,37,Fiber optic,One year,80.74,2950.77,Credit card,No,No,No,No
CUST102182,Female,0,No,No,54,DSL,One year,52.18,2865.14,Bank transfer,No,No,Yes,No
CUST102183,Male,0,No,No,21,DSL,Month-to-month,89.19,1878.66,Bank transfer,No,No,No,Yes
CUST102184,Male,0,Yes,Yes,38,Fiber optic,Two year,83.19,3037.75,Electronic check,Yes,Yes,Yes,No
CUST102185,Male,0,Yes,No,46,Fiber optic,Month-to-month,64.3,3029.11,Electronic check,Yes,No,No,No
CUST102186,Male,0,No,No,4,DSL,Month-to-month,59.06,119.17,Mailed check,No,No,No,Yes
CUST102187,Male,0,Yes,No,60,Fiber optic,Month-to-month,64.54,3898.38,Electronic check,No,No,No internet,No
CUST102188,Male,0,No,No,57,No,Month-to-month,58.7,3362.48,Electronic check,Yes,No,No,Yes
CUST102189,Male,1,No,No,45,Fiber optic,Month-to-month,65.36,3035.73,Electronic check,Yes,Yes,No,Yes
CUST102190,Female,1,No,No,20,Fiber optic,One year,50.93,999.74,Credit card,No,No,No,No
CUST102191,Female,0,Yes,Yes,17,Fiber optic,Two year,81.65,1225.73,Electronic check,Yes,Yes,No,No
CUST102192,Male,0,Yes,No,71,DSL,Two year,79.78,5675.84,Electronic check,Yes,No,Yes,No
CUST102193,Female,0,No,No,4,No,Month-to-month,80.63,349.13,Mailed check,Yes,Yes,Yes,No
CUST102194,Female,0,Yes,No,14,DSL,One year,70.44,1072.05,Mailed check,No,No,No,No
CUST102195,Male,0,No,No,3,No,Month-to-month,67.56,160.45,Electronic check,Yes,No,No,Yes
CUST102196,Female,0,Yes,No,58,Fiber optic,Month-to-month,108.05,6323.16,Credit card,No,No internet,No,No
CUST102197,Male,0,No,Yes,55,Fiber optic,Month-to-month,73.69,4124.71,Bank transfer,Yes,,No,Yes
CUST102198,Male,0,Yes,No,4,DSL,Month-to-month,103.59,355.79,Mailed check,Yes,No,Yes,No
CUST102199,Female,0,Yes,No,24,No,Month-to-month,47.09,1155.52,Electronic check,Yes,No,No,No
CUST102200,Male,0,Yes,No,34,DSL,Month-to-month,86.73,2831.06,Mailed check,Yes,No,No internet,No
CUST102201,Female,0,Yes,No,30,DSL,One year,53.63,1654.03,Credit card,No,No,Yes,No
CUST102202,Female,0,No,Yes,19,Fiber optic,Two year,58.1,1121.69,Electronic check,No,Yes,No,No
CUST102203,Female,0,Yes,No,31,Fiber optic,Month-to-month,61.7,1813.6,Mailed check,Yes,No,Yes,No
CUST102204,Female,0,No,No,60,No,Two year,60.14,3576.65,Electronic check,Yes,No,No internet,No
CUST102205,Female,0,No,Yes,60,Fiber optic,One year,60.26,3702.4,Credit card,Yes,Yes,No,No
CUST102206,Female,0,Yes,No,19,Fiber optic,Month-to-month,102.43,1962.16,Electronic check,No,Yes,Yes,Yes
CUST102207,Female,1,No,No,49,DSL,One year,73.14,3529.24,Credit card,Yes,No,Yes,No
CUST102208,Female,0,No,Yes,63,Fiber optic,Month-to-month,77.63,4829.27,Electronic check,Yes,No,No,No
CUST102209,Male,1,Yes,Yes,22,DSL,Two year,60.57,1412.79,Bank transfer,Yes,Yes,No,No
CUST102210,Male,0,Yes,No,24,Fiber optic,One year,93.42,2202.8,Bank transfer,Yes,No internet,No,Yes
CUST102211,Female,1,Yes,No,30,DSL,Two year,80.88,2444.05,Electronic check,Yes,No internet,No,No
CUST102212,Female,0,Yes,No,58,DSL,One year,64.28,3695.2,Mailed check,Yes,Yes,No,No
CUST102213,Female,0,Yes,No,31,DSL,Two year,32.39,827.11,Electronic check,Yes,Yes,No internet,No
CUST102214,Male,0,Yes,No,64,Fiber optic,One year,77.41,4901.98,Electronic check,No,No,No internet,No
CUST102215,Female,0,Yes,Yes,19,Fiber optic,Month-to-month,86.39,1732.45,Credit card,No,No internet,Yes,No
CUST102216,Female,0,No,No,48,Fiber optic,Month-to-month,47.53,2452.96,Electronic check,Yes,No,No,No
CUST102217,Female,0,Yes,No,45,Fiber optic,Month-to-month,64.62,2846.03,Bank transfer,Yes,No,Yes,No
CUST102218,Female,0,No,No,55,DSL,Month-to-month,85.43,4725.32,Electronic check,No,Yes,No,No
CUST102219,Female,0,Yes,No,55,Fiber optic,Month-to-month,32.73,1986.45,Electronic check,No,No,No,No
CUST102220,Female,1,Yes,No,18,Fiber optic,Two year,55.78,1100.12,Bank transfer,Yes,No,No,No
CUST102221,Female,1,No,Yes,63,Fiber optic,Month-to-month,81.42,5032.48,Bank transfer,Yes,Yes,No,Yes
CUST102222,Male,0,Yes,No,47,DSL,Two year,99.63,4661.44,Electronic check,No,No,No internet,No
CUST102223,Female,0,Yes,No,57,Fiber optic,Two year,126.64,,Mailed check,Yes,Yes,Yes,No
CUST102224,Male,0,Yes,No,45,No,One year,120.97,5545.47,Electronic check,Yes,No,No internet,No
CUST102225,Female,1,No,Yes,33,DSL,Two year,75.59,2398.21,Credit card,No,Yes,Yes,No
CUST102226,Male,0,Yes,Yes,17,DSL,Month-to-month,59.89,1080.07,Electronic check,Yes,Yes,Yes,No
CUST102227,Female,1,No,Yes,70,DSL,Two year,95.08,6711.89,Electronic check,No,No internet,No,No
CUST102228,Male,0,Yes,No,4,Fiber optic,Month-to-month,58.41,209.32,Bank transfer,No,Yes,No internet,No
CUST102229,Male,1,No,Yes,20,DSL,Month-to-month,52.95,1230.53,Electronic check,Yes,No,No internet,No
CUST102230,Female,0,No,No,47,DSL,Month-to-month,64.37,2952.48,Electronic check,No,Yes,No,No
CUST102231,Male,0,No,No,15,No,Month-to-month,61.23,947.58,Mailed check,Yes,Yes,No,No
CUST102232,Female,0,No,Yes,70,No,One year,82.32,5778.35,Credit card,No,No,No,No
CUST102233,Female,0,Yes,Yes,47,Fiber optic,Month-to-month,56.94,2706.26,Credit card,No,Yes,No,No
CUST102234,Female,0,No,Yes,9,Fiber optic,Month-to-month,74.13,759.61,Bank transfer,Yes,Yes,No internet,Yes
CUST102235,Male,1,Yes,No,16,DSL,Two year,111.87,1682.51,Mailed check,Yes,No internet,No internet,No
CUST102236,Male,0,Yes,No,69,DSL,One year,75.05,5191.13,Bank transfer,Yes,Yes,No,No
CUST102237,Male,0,Yes,Yes,61,Fiber optic,Month-to-month,109.92,6862.68,Mailed check,No,Yes,No,No
CUST102238,Female,0,No,No,10,Fiber optic,One year,102.05,1084.36,Electronic check,Yes,No,No,No
CUST102239,Female,0,Yes,No,50,Fiber optic,One year,86.8,4287.13,Credit card,Yes,Yes,Yes,No
CUST102240,Male,0,No,Yes,3,DSL,Two year,63.15,125.45,Electronic check,No,No,No,Yes
CUST102241,Female,1,No,No,70,No,Month-to-month,98.01,6902.12,Mailed check,Yes,Yes,Yes,Yes
CUST102242,Female,0,Yes,Yes,51,DSL,Month-to-month,65.75,3314.1,Credit card,Yes,Yes,Yes,No
CUST102243,Male,0,No,Yes,19,Fiber optic,Month-to-month,71.95,1355.62,Bank transfer,No,No,No,Yes
CUST102244,Female,0,Yes,No,42,Fiber optic,Month-to-month,80.25,3311.02,Electronic check,No,,No,No
CUST102245,Female,0,No,No,35,Fiber optic,Two year,71.87,2681.37,Electronic check,Yes,Yes,No,No
CUST102246,Male,0,No,No,46,Fiber optic,Month-to-month,53.99,2511.26,Mailed check,Yes,No,Yes,No
CUST102247,Male,0,No,Yes,26,DSL,Two year,33.82,883.54,Mailed check,No,Yes,No,No
CUST102248,Male,0,Yes,No,69,Fiber optic,Month-to-month,95.98,6492.03,Mailed check,Yes,Yes,No,No
CUST102249,Female,1,No,No,64,DSL,Two year,86.26,5454.6,Electronic check,Yes,No internet,No internet,No
CUST102250,Female,0,No,No,37,No,Month-to-month,28.98,1067.38,Credit card,Yes,Yes,Yes,Yes
CUST102251,Female,1,Yes,No,49,No,Two year,53.33,2608.39,Electronic check,Yes,No internet,No,No
CUST102252,Male,0,Yes,No,21,Fiber optic,Two year,76.48,1738.95,Mailed check,Yes,Yes,Yes,No
CUST102253,Female,0,Yes,Yes,64,Fiber optic,Two year,83.06,5325.74,Mailed check,No,No internet,Yes,No
CUST102254,Male,0,No,Yes,5,Fiber optic,Month-to-month,34.04,253.26,Electronic check,Yes,No,Yes,Yes
CUST102255,Female,1,No,No,70,DSL,Month-to-month,69.77,4898.24,Electronic check,No,No internet,Yes,Yes
CUST102256,Female,0,Yes,No,4,No,One year,85.49,410.84,Credit card,Yes,Yes,No,No
CUST102257,Female,0,Yes,No,39,Fiber optic,Month-to-month,63.21,2331.75,Credit card,Yes,No,No internet,No
CUST102258,Female,1,Yes,No,35,Fiber optic,Month-to-month,78.4,2643.48,Electronic check,Yes,No,No,Yes
CUST102259,Female,0,Yes,No,1,No,Month-to-month,59.81,133.71,Credit card,No,No,No,Yes
CUST102260,Female,0,No,Yes,24,DSL,Month-to-month,94.73,2393.24,Electronic check,Yes,No,Yes,No
CUST102261,Female,0,No,No,57,No,Month-to-month,52.02,2828.62,Bank transfer,Yes,No,No,Yes
CUST102262,Male,0,Yes,No,70,Fiber optic,Month-to-month,43.45,3042.48,Electronic check,No,No internet,Yes,No
CUST102263,Female,0,No,No,41,Fiber optic,Month-to-month,72.72,2861.55,Credit card,No,No,Yes,Yes
CUST102264,Male,0,Yes,Yes,54,Fiber optic,Month-to-month,36.16,1899.51,Electronic check,Yes,No,Yes,No
CUST102265,Female,0,No,No,46,Fiber optic,One year,20.0,767.93,Bank transfer,Yes,No internet,No,No
CUST102266,Male,0,Yes,No,60,DSL,Month-to-month,99.09,,Credit card,No,Yes,Yes,Yes
CUST102267,Male,0,No,No,60,Fiber optic,Month-to-month,47.39,2828.64,Electronic check,No,No,No,No
CUST102268,Male,0,No,No,57,Fiber optic,Two year,38.66,2187.89,Mailed check,No,No internet,Yes,No
CUST102269,Female,0,Yes,No,31,No,Two year,51.71,1579.6,Electronic check,Yes,No,No,No
CUST102270,Male,0,Yes,No,24,Fiber optic,Two year,50.58,1264.71,Bank transfer,Yes,Yes,Yes,No
CUST102271,Male,0,No,No,36,DSL,Two year,68.45,2601.36,Electronic check,Yes,No,Yes,No
CUST102272,Male,0,No,Yes,30,Fiber optic,Month-to-month,44.66,1243.1,Bank transfer,Yes,No internet,No,No
CUST102273,Female,0,Yes,Yes,24,DSL,One year,84.45,1959.56,Credit card,No,No internet,No internet,No
CUST102274,Male,0,Yes,No,30,Fiber optic,Month-to-month,88.16,2655.15,Electronic check,No,No internet,No,No
CUST102275,Male,0,No,Yes,7,DSL,One year,40.13,259.47,Electronic check,Yes,No,No,No
CUST102276,Male,0,Yes,No,35,Fiber optic,Month-to-month,56.55,1953.92,Bank transfer,Yes,No,Yes,No
CUST102277,Male,0,No,Yes,55,Fiber optic,One year,58.92,3135.61,Credit card,Yes,Yes,Yes,No
CUST102278,Female,0,Yes,No,14,DSL,Month-to-month,67.87,913.72,Credit card,Yes,Yes,No,No
CUST102279,Male,0,Yes,No,10,Fiber optic,Month-to-month,99.07,955.04,Electronic check,Yes,Yes,No,Yes
CUST102280,Male,0,No,No,16,Fiber optic,One year,100.51,1625.66,Mailed check,No,Yes,No,No
CUST102281,Male,0,Yes,No,54,No,Month-to-month,134.47,7188.78,Credit card,Yes,No internet,No,No
CUST102282,Male,1,No,No,70,No,Month-to-month,20.0,1471.39,Credit card,Yes,No,No,No
CUST102283,Male,0,No,No,44,Fiber optic,Month-to-month,48.89,2049.98,Bank transfer,Yes,No,No,No
CUST102284,Female,1,No,No,45,Fiber optic,Month-to-month,117.35,5405.08,Electronic check,Yes,No internet,No,Yes
CUST102285,Male,0,No,Yes,56,Fiber optic,Month-to-month,26.98,1445.46,Electronic check,Yes,No internet,Yes,No
CUST102286,Female,0,Yes,No,57,Fiber optic,Two year,116.78,6771.84,Electronic check,No,No,Yes,No
CUST102287,Male,0,No,Yes,21,No,Month-to-month,75.68,1529.29,Credit card,No,No,No,No
CUST102288,Male,0,Yes,Yes,68,DSL,Month-to-month,76.6,5275.25,Electronic check,Yes,Yes,No,Yes
CUST102289,Female,1,No,No,50,Fiber optic,Month-to-month,40.01,1971.31,Bank transfer,Yes,No,No,No
CUST102290,Female,0,No,No,33,No,One year,60.72,2010.21,Bank transfer,Yes,Yes,No,Yes
CUST102291,Female,0,No,No,7,DSL,One year,115.68,857.91,Mailed check,Yes,No,No internet,Yes
CUST102292,Male,0,No,Yes,70,DSL,One year,70.81,4930.02,Mailed check,Yes,No internet,No,No
CUST102293,Female,0,Yes,No,15,Fiber optic,One year,60.89,761.08,Bank transfer,No,Yes,Yes,No
CUST102294,Female,1,Yes,Yes,32,Fiber optic,Two year,82.14,2577.6,Mailed check,No,Yes,Yes,No
CUST102295,Male,0,No,Yes,20,DSL,Two year,67.19,1303.36,Electronic check,No,No,No internet,No
CUST102296,Male,0,Yes,Yes,15,Fiber optic,One year,80.63,1347.73,Mailed check,No,No,No,No
CUST102297,Male,0,No,No,48,Fiber optic,Month-to-month,50.76,2432.7,Credit card,Yes,Yes,No,Yes
CUST102298,Male,0,No,No,71,Fiber optic,One year,70.07,4988.62,Credit card,Yes,Yes,No,Yes
CUST102299,Female,0,No,Yes,21,Fiber optic,Month-to-month,55.97,1166.12,Bank transfer,Yes,No internet,No,No
CUST102300,Female,1,Yes,Yes,42,DSL,One year,26.9,1147.23,Credit card,Yes,Yes,Yes,No
CUST102301,Female,0,Yes,No,26,DSL,Two year,84.05,2086.28,Mailed check,Yes,No,No internet,No
CUST102302,Male,1,Yes,No,14,Fiber optic,One year,41.16,521.28,Bank transfer,No,No,Yes,No
CUST102303,Male,1,Yes,No,57,Fiber optic,Two year,67.88,3922.16,Credit card,Yes,No,No internet,No
CUST102304,Male,0,Yes,No,37,DSL,Month-to-month,95.15,3502.69,Mailed check,No,Yes,Yes,No
CUST102305,Male,0,Yes,Yes,58,Fiber optic,Month-to-month,34.55,1995.8,Electronic check,Yes,No,Yes,No
CUST102306,Female,0,No,No,21,DSL,Month-to-month,87.12,1827.9,Credit card,Yes,No internet,Yes,No
CUST102307,Female,0,No,No,69,DSL,Two year,64.5,4505.55,Credit card,No,Yes,No internet,No
CUST102308,Male,0,No,No,3,Fiber optic,Two year,47.84,92.25,Mailed check,Yes,Yes,Yes,No
CUST102309,Male,0,Yes,Yes,37,DSL,One year,122.57,4543.08,Credit card,No,Yes,No,No
CUST102310,Male,0,Yes,No,49,DSL,One year,71.99,3355.25,Mailed check,Yes,No,Yes,No
CUST102311,Male,0,Yes,No,19,Fiber optic,One year,57.8,969.25,Mailed check,No,No,Yes,No
CUST102312,Female,0,No,No,12,Fiber optic,Two year,52.49,609.99,Bank transfer,Yes,Yes,No,No
CUST102313,Male,0,No,No,61,No,Two year,94.03,5647.41,Electronic check,Yes,Yes,No internet,No
CUST102314,Female,0,Yes,No,41,Fiber optic,One year,56.7,2403.36,Bank transfer,No,No,No internet,No
CUST102315,Male,0,No,No,33,DSL,One year,90.91,2914.58,Electronic check,Yes,No internet,Yes,No
CUST102316,Male,0,Yes,No,50,DSL,Month-to-month,71.94,3586.78,Electronic check,Yes,No,No internet,Yes
CUST102317,Male,0,No,No,68,Fiber optic,One year,99.9,6857.39,Mailed check,No,Yes,No,No
CUST102318,Male,0,Yes,Yes,71,Fiber optic,Month-to-month,45.94,3301.2,Bank transfer,No,Yes,Yes,No
CUST102319,Male,1,Yes,No,33,DSL,Month-to-month,49.42,1587.28,Electronic check,Yes,No,No,Yes
CUST102320,Male,0,Yes,No,24,Fiber optic,Two year,64.97,1528.09,Credit card,Yes,Yes,Yes,No
CUST102321,Male,0,No,No,61,DSL,Month-to-month,67.05,4128.02,Bank transfer,No,No,No internet,No
CUST102322,Male,0,Yes,No,61,No,Two year,63.14,3916.09,Electronic check,No,No,No,No
CUST102323,Female,0,No,No,28,DSL,Month-to-month,137.79,3977.87,Electronic check,No,Yes,Yes,Yes
CUST102324,Male,0,Yes,Yes,58,Fiber optic,Month-to-month,123.58,7232.06,Credit card,Yes,No,No,No
CUST102325,Male,0,Yes,No,43,No,Month-to-month,79.48,3472.47,Mailed check,Yes,No,No,No
CUST102326,Male,1,No,Yes,41,DSL,Month-to-month,82.42,3406.63,Electronic check,Yes,No,No,No
CUST102327,Female,1,Yes,No,39,No,Month-to-month,66.09,2587.18,Electronic check,Yes,No,No,Yes
CUST102328,Female,0,Yes,No,49,Fiber optic,Month-to-month,45.75,2212.08,Mailed check,Yes,No,No,No
CUST102329,Male,0,Yes,Yes,17,DSL,Month-to-month,67.45,1186.53,Electronic check,Yes,No,No,Yes
CUST102330,Male,0,No,No,70,DSL,Month-to-month,91.28,6370.68,Bank transfer,Yes,No,No,No
CUST102331,Female,0,No,No,70,Fiber optic,Month-to-month,104.64,7380.52,Credit card,Yes,Yes,No internet,Yes
CUST102332,Female,0,Yes,Yes,65,No,One year,96.89,6355.64,Electronic check,No,Yes,Yes,No
CUST102333,Female,0,Yes,No,5,Fiber optic,Month-to-month,34.26,208.92,Credit card,No,No internet,No,Yes
CUST102334,Male,1,No,No,2,Fiber optic,One year,64.77,79.76,Credit card,Yes,No internet,No,Yes
CUST102335,Male,0,No,No,22,No,One year,35.28,769.1,Credit card,No,No,Yes,No
CUST102336,Female,0,No,Yes,57,Fiber optic,Month-to-month,101.22,5856.25,Credit card,No,No,No internet,No
CUST102337,Female,1,No,No,66,No,Two year,61.69,3934.99,Credit card,Yes,Yes,Yes,Yes
CUST102338,Male,1,No,No,16,DSL,One year,70.82,1148.33,Bank transfer,Yes,No,No,No
CUST102339,Male,0,No,Yes,51,Fiber optic,One year,84.0,4344.56,Mailed check,Yes,No internet,No,No
CUST102340,Male,0,Yes,No,39,Fiber optic,Month-to-month,141.15,5539.62,Mailed check,Yes,No internet,No,No
CUST102341,Male,0,No,No,40,DSL,One year,78.71,3313.95,Credit card,Yes,Yes,No internet,No
CUST102342,Female,0,Yes,Yes,38,DSL,Two year,66.04,2380.57,Electronic check,Yes,Yes,No internet,No
CUST102343,Male,0,Yes,No,60,No,Month-to-month,40.97,2363.51,Electronic check,Yes,No,No internet,No
CUST102344,Male,0,Yes,No,59,No,Month-to-month,108.47,6414.32,Electronic check,Yes,No,No,Yes
CUST102345,Female,0,Yes,No,10,Fiber optic,Month-to-month,67.46,749.16,Credit card,Yes,No,Yes,No
CUST102346,Male,0,Yes,Yes,64,Fiber optic,One year,113.43,7264.11,Bank transfer,Yes,No,No internet,No
CUST102347,Female,0,Yes,No,63,No,Month-to-month,99.64,6382.76,Mailed check,Yes,Yes,No,Yes
CUST102348,Female,0,Yes,Yes,49,DSL,One year,60.43,2914.89,Electronic check,Yes,No,Yes,No
CUST102349,Male,1,No,No,64,Fiber optic,Month-to-month,37.19,2358.33,Bank transfer,Yes,No,No internet,No
CUST102350,Male,0,No,No,32,DSL,Two year,78.81,2582.93,Electronic check,No,No,No,No
CUST102351,Female,0,Yes,No,7,No,Month-to-month,56.63,368.11,Bank transfer,No,No,No,No
CUST102352,Female,0,Yes,No,21,DSL,Month-to-month,72.98,1607.53,Mailed check,Yes,No,No,No
CUST102353,Male,0,Yes,No,20,Fiber optic,One year,98.23,2020.18,Credit card,No,No,No internet,No
CUST102354,Male,1,No,Yes,26,DSL,Month-to-month,30.66,763.85,Mailed check,No,No,No,No
CUST102355,Male,0,No,No,68,DSL,Month-to-month,78.62,5370.12,Bank transfer,Yes,No internet,Yes,No
CUST102356,Female,0,No,No,15,No,Month-to-month,90.99,1326.61,Bank transfer,Yes,Yes,No,No
CUST102357,Male,0,No,Yes,14,No,Month-to-month,92.2,1219.42,Mailed check,Yes,No internet,No internet,No
CUST102358,Female,0,No,No,27,DSL,Two year,37.91,992.26,Electronic check,Yes,Yes,No,No
CUST102359,Male,0,Yes,Yes,40,DSL,Two year,82.48,3284.85,Mailed check,Yes,Yes,No,No
CUST102360,Female,0,Yes,No,58,No,Month-to-month,102.09,5930.16,Credit card,Yes,No,Yes,No
CUST102361,Female,0,No,No,28,Fiber optic,Month-to-month,80.58,2247.55,Mailed check,No,No,No,No
CUST102362,Female,0,Yes,Yes,26,Fiber optic,Month-to-month,69.11,1656.46,Bank transfer,Yes,Yes,Yes,No
CUST102363,Male,0,Yes,Yes,63,No,One year,100.49,6410.14,Credit card,Yes,No,No,No
CUST102364,Male,0,Yes,No,66,Fiber optic,Month-to-month,54.64,3470.06,Credit card,Yes,No,No,No
CUST102365,Female,0,Yes,No,25,Fiber optic,Month-to-month,33.75,858.86,Bank transfer,No,Yes,No internet,Yes
CUST102366,Male,0,Yes,No,3,Fiber optic,Month-to-month,66.99,141.69,Bank transfer,Yes,No,Yes,No
CUST102367,Female,0,No,No,72,Fiber optic,One year,85.38,6159.04,Credit card,Yes,Yes,Yes,No
CUST102368,Female,0,Yes,Yes,44,Fiber optic,Month-to-month,97.97,4292.75,Credit card,Yes,No,Yes,No
CUST102369,Female,0,Yes,No,42,Fiber optic,Two year,85.26,3608.74,Credit card,Yes,No,Yes,No
CUST102370,Female,0,No,Yes,6,No,Month-to-month,92.9,599.04,Bank transfer,Yes,No,Yes,Yes
CUST102371,Male,0,No,No,39,DSL,Month-to-month,98.13,3910.1,Mailed check,No,No internet,No,No
CUST102372,Male,1,No,No,52,DSL,Month-to-month,63.52,3364.89,Electronic check,Yes,No,No,Yes
CUST102373,Male,0,No,Yes,23,Fiber optic,Month-to-month,68.3,1574.21,Mailed check,Yes,No,No,No
CUST102374,Male,0,Yes,No,50,DSL,Month-to-month,104.18,5284.46,Credit card,Yes,No,Yes,No
CUST102375,Female,0,No,Yes,43,DSL,Month-to-month,41.75,1754.54,Credit card,No,No internet,No internet,No
CUST102376,Female,0,No,No,19,DSL,Month-to-month,82.73,1706.34,Mailed check,Yes,Yes,Yes,Yes
CUST102377,Female,0,No,No,69,Fiber optic,Month-to-month,54.08,3683.97,Mailed check,No,Yes,No internet,No
CUST102378,Male,0,No,No,51,Fiber optic,Month-to-month,99.51,5037.43,Electronic check,Yes,No,No,No
CUST102379,Male,0,Yes,Yes,11,DSL,Two year,71.55,641.69,Mailed check,Yes,No internet,No,No
CUST102380,Male,0,Yes,No,12,DSL,Month-to-month,72.19,812.86,Bank transfer,No,Yes,No,No
CUST102381,Female,0,No,No,8,DSL,One year,115.22,900.4,Mailed check,Yes,No internet,No internet,Yes
CUST102382,Male,0,Yes,No,24,DSL,Month-to-month,45.1,1060.61,Electronic check,Yes,Yes,No,No
CUST102383,Male,0,No,No,41,Fiber optic,Month-to-month,77.4,3308.03,Bank transfer,Yes,Yes,Yes,No
CUST102384,Male,1,Yes,No,36,DSL,Month-to-month,67.5,2476.8,Electronic check,Yes,Yes,No,Yes
CUST102385,Male,1,Yes,No,72,Fiber optic,Month-to-month,85.31,6217.44,Credit card,Yes,No,No internet,No
CUST102386,Female,0,No,No,55,DSL,Month-to-month,120.23,6612.66,Mailed check,Yes,No internet,No internet,Yes
CUST102387,Male,1,Yes,No,9,No,Month-to-month,56.87,455.74,Credit card,Yes,Yes,No,No
CUST102388,Female,1,Yes,Yes,47,DSL,One year,42.07,2151.6,Electronic check,Yes,No,Yes,No
CUST102389,Female,1,Yes,Yes,15,Fiber optic,Month-to-month,51.77,768.48,Electronic check,Yes,Yes,No,Yes
CUST102390,Female,0,No,No,48,Fiber optic,Month-to-month,66.18,3228.2,Bank transfer,Yes,No,No internet,Yes
CUST102391,Male,0,Yes,No,42,DSL,Month-to-month,73.61,3015.82,Credit card,Yes,Yes,No,No
CUST102392,Female,0,Yes,No,60,No,One year,74.86,4397.95,Bank transfer,Yes,No,No,No
CUST102393,Female,0,Yes,No,70,DSL,One year,117.07,8314.57,Electronic check,No,No,No,No
CUST102394,Male,0,Yes,Yes,12,DSL,Month-to-month,112.62,1386.04,Electronic check,Yes,No,Yes,Yes
CUST102395,Female,0,Yes,No,2,Fiber optic,Month-to-month,104.57,191.34,Bank transfer,Yes,Yes,No internet,Yes
CUST102396,Female,0,Yes,No,7,DSL,Month-to-month,134.86,928.93,Electronic check,No,Yes,No,No
CUST102397,Male,0,No,Yes,3,DSL,Month-to-month,92.6,194.99,Mailed check,Yes,No,Yes,No
CUST102398,Male,0,No,No,3,No,One year,99.71,254.25,Bank transfer,Yes,No,No internet,No
CUST102399,Male,0,No,No,27,Fiber optic,One year,92.12,2521.3,Electronic check,Yes,No internet,No internet,No
CUST102400,Male,0,No,No,40,DSL,Month-to-month,88.02,3524.45,Electronic check,Yes,No,Yes,Yes
CUST102401,Male,0,No,No,33,Fiber optic,Month-to-month,81.86,2761.6,Electronic check,Yes,No internet,No,No
CUST102402,Male,0,No,No,1,DSL,One year,62.08,62.08,Credit card,Yes,No,Yes,No
CUST102403,Male,0,No,No,8,DSL,Month-to-month,40.83,340.58,Mailed check,Yes,Yes,Yes,No
CUST102404,Female,0,Yes,No,32,Fiber optic,Month-to-month,68.73,2261.75,Credit card,No,Yes,No,No
CUST102405,Male,0,No,Yes,48,Fiber optic,One year,86.14,3958.23,Electronic check,Yes,No,Yes,No
CUST102406,Male,0,No,No,4,DSL,Month-to-month,73.81,212.52,Bank transfer,Yes,No,No internet,No
CUST102407,Female,0,Yes,No,70,DSL,Month-to-month,45.37,3060.22,Electronic check,No,No,No internet,No
CUST102408,Female,0,Yes,No,19,Fiber optic,Month-to-month,67.85,1392.87,Mailed check,Yes,Yes,Yes,Yes
CUST102409,Male,0,No,No,32,Fiber optic,One year,66.55,2135.37,Credit card,Yes,No,Yes,No
CUST102410,Female,0,No,No,9,DSL,Month-to-month,70.44,645.25,Credit card,No,No,Yes,Yes
CUST102411,Male,0,No,No,12,No,Two year,84.27,1102.0,Credit card,Yes,No,No internet,No
CUST102412,Female,0,No,No,11,Fiber optic,One year,89.66,977.4,Credit card,No,Yes,No,Yes
CUST102413,Male,0,No,No,46,DSL,Month-to-month,59.5,2685.01,Electronic check,Yes,No,No,No
CUST102414,Female,0,Yes,No,16,Fiber optic,Month-to-month,96.53,1558.18,Mailed check,Yes,Yes,No,No
CUST102415,Male,0,Yes,Yes,1,Fiber optic,Month-to-month,100.29,134.71,Mailed check,Yes,No internet,Yes,No
CUST102416,Female,0,Yes,No,63,Fiber optic,Month-to-month,80.01,4950.16,Credit card,Yes,No internet,Yes,No
CUST102417,Female,0,No,Yes,21,No,Two year,88.62,1986.33,Electronic check,No,No,Yes,No
CUST102418,Female,0,No,No,30,Fiber optic,One year,96.61,2746.84,Credit card,No,No,No,No
CUST102419,Female,0,No,No,13,DSL,Month-to-month,44.56,605.4,Mailed check,No,No,No,No
CUST102420,Male,1,No,No,34,Fiber optic,One year,98.37,3478.48,Bank transfer,Yes,No,Yes,No
CUST102421,Male,0,Yes,Yes,4,No,Month-to-month,52.25,218.68,Electronic check,No,Yes,No,Yes
CUST102422,Female,0,Yes,Yes,28,DSL,One year,54.68,1366.65,Mailed check,No,No internet,No,No
CUST102423,Female,0,No,Yes,59,DSL,One year,76.91,4656.62,Bank transfer,Yes,No,Yes,No
CUST102424,Female,0,Yes,Yes,27,No,Month-to-month,20.0,501.5,Mailed check,No,Yes,Yes,No
CUST102425,Female,0,Yes,No,69,DSL,Month-to-month,76.39,5333.38,Credit card,No,No,Yes,No
CUST102426,Male,0,No,Yes,25,DSL,One year,96.54,2447.01,Bank transfer,No,Yes,Yes,No
CUST102427,Male,0,No,Yes,3,Fiber optic,One year,30.85,91.25,Bank transfer,Yes,Yes,No,Yes
CUST102428,Male,0,No,No,68,Fiber optic,Month-to-month,99.23,6582.93,Credit card,No,No,Yes,Yes
